Date,Day,Month,Year,State,District,Pincode,Age 5 To 17 ,Age Above 17
12/19/2025,Friday,December,2025,Telangana,Bhadradri Kothagudem,507122,0,2
12/19/2025,Friday,December,2025,Telangana,Bhadradri Kothagudem,507128,2,7
12/19/2025,Friday,December,2025,Telangana,Bhadradri Kothagudem,507137,0,6
12/19/2025,Friday,December,2025,Telangana,Bhadradri Kothagudem,507301,5,10
12/19/2025,Friday,December,2025,Telangana,Hanumakonda,505101,0,15
12/19/2025,Friday,December,2025,Telangana,Hanumakonda,506004,0,8
12/19/2025,Friday,December,2025,Telangana,Hanumakonda,506015,2,9
12/19/2025,Friday,December,2025,Telangana,Hanumakonda,506144,1,0
12/19/2025,Friday,December,2025,Telangana,Hanumakonda,506371,0,6
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500004,3,26
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500006,8,52
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500007,0,13
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500033,1,10
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500038,4,15
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500040,1,9
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500053,13,83
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500056,1,4
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500061,5,29
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500069,0,1
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500072,5,14
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500082,1,12
12/19/2025,Friday,December,2025,Telangana,Hyderabad,500095,1,2
12/19/2025,Friday,December,2025,Telangana,Jagitial,505462,2,2
12/19/2025,Friday,December,2025,Telangana,Jagitial,505501,0,7
12/19/2025,Friday,December,2025,Telangana,Jangaon,506317,0,1
12/19/2025,Friday,December,2025,Telangana,Jangoan,506144,0,3
12/19/2025,Friday,December,2025,Telangana,Jangoan,506167,9,38
12/19/2025,Friday,December,2025,Telangana,Jayashankar Bhupalpally,506169,3,19
12/19/2025,Friday,December,2025,Telangana,Jayashankar Bhupalpally,506348,0,21
12/19/2025,Friday,December,2025,Telangana,Jogulamba Gadwal,509126,1,12
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500019,5,27
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500046,1,5
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500050,6,29
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500051,0,1
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500067,0,1
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500068,6,26
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500089,2,43
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500091,3,8
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,500097,5,29
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501111,0,3
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501142,1,5
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501203,3,14
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501301,5,21
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501503,1,16
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501504,2,12
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501508,2,5
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,501512,1,1
12/19/2025,Friday,December,2025,Telangana,K.v. Rangareddy,502321,0,1
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503120,2,7
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503123,5,26
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503124,0,6
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503125,2,13
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503145,2,13
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503301,0,1
12/19/2025,Friday,December,2025,Telangana,Kamareddy,503310,4,1
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505101,0,2
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505102,0,7
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505122,1,21
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505214,0,3
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505306,0,2
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505307,0,6
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505325,0,4
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505330,0,5
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505331,0,11
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505404,0,8
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505405,1,5
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505415,2,15
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505452,1,3
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505455,0,3
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505462,0,5
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505471,0,4
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505475,0,10
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505497,1,3
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505525,0,6
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505527,0,10
12/19/2025,Friday,December,2025,Telangana,Karimnagar,505529,2,8
12/19/2025,Friday,December,2025,Telangana,Khammam,507115,1,7
12/19/2025,Friday,December,2025,Telangana,Khammam,507119,1,3
12/19/2025,Friday,December,2025,Telangana,Khammam,507163,1,6
12/19/2025,Friday,December,2025,Telangana,Khammam,507165,0,20
12/19/2025,Friday,December,2025,Telangana,Khammam,507167,1,12
12/19/2025,Friday,December,2025,Telangana,Khammam,507304,1,3
12/19/2025,Friday,December,2025,Telangana,Khammam,507318,1,4
12/19/2025,Friday,December,2025,Telangana,Komaram Bheem,504313,3,15
12/19/2025,Friday,December,2025,Telangana,Mahabubabad,506101,2,29
12/19/2025,Friday,December,2025,Telangana,Mahabubabad,506135,1,19
12/19/2025,Friday,December,2025,Telangana,Mahabubabad,506317,1,6
12/19/2025,Friday,December,2025,Telangana,Mahabubabad,506381,1,12
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509104,2,6
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509153,1,5
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509201,2,4
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509205,1,15
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509208,0,9
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509336,4,6
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509340,4,24
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509351,1,0
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509353,2,4
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509360,1,7
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509380,2,17
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509385,2,13
12/19/2025,Friday,December,2025,Telangana,Mahabubnagar,509411,5,8
12/19/2025,Friday,December,2025,Telangana,Mancherial,504273,1,5
12/19/2025,Friday,December,2025,Telangana,Mancherial,504303,1,8
12/19/2025,Friday,December,2025,Telangana,Medak,502103,1,9
12/19/2025,Friday,December,2025,Telangana,Medak,502108,2,9
12/19/2025,Friday,December,2025,Telangana,Medak,502110,1,19
12/19/2025,Friday,December,2025,Telangana,Medak,502114,1,1
12/19/2025,Friday,December,2025,Telangana,Medak,502117,1,5
12/19/2025,Friday,December,2025,Telangana,Medak,502130,1,5
12/19/2025,Friday,December,2025,Telangana,Medak,502220,1,7
12/19/2025,Friday,December,2025,Telangana,Medak,502228,2,0
12/19/2025,Friday,December,2025,Telangana,Medak,502255,2,26
12/19/2025,Friday,December,2025,Telangana,Medak,502270,2,13
12/19/2025,Friday,December,2025,Telangana,Medak,502277,1,3
12/19/2025,Friday,December,2025,Telangana,Medak,502280,1,4
12/19/2025,Friday,December,2025,Telangana,Medak,502281,0,4
12/19/2025,Friday,December,2025,Telangana,Medak,502285,1,2
12/19/2025,Friday,December,2025,Telangana,Medak,502294,0,2
12/19/2025,Friday,December,2025,Telangana,Medak,502306,0,4
12/19/2025,Friday,December,2025,Telangana,Medak,502310,1,3
12/19/2025,Friday,December,2025,Telangana,Medak,502325,1,10
12/19/2025,Friday,December,2025,Telangana,Medak,502334,0,13
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500049,1,2
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500055,8,83
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500062,1,25
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500068,3,10
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500078,0,4
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500101,0,3
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500083,0,1
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,500087,1,2
12/19/2025,Friday,December,2025,Telangana,Medchal-malkajgiri,501401,0,2
12/19/2025,Friday,December,2025,Telangana,Mulugu,506347,0,7
12/19/2025,Friday,December,2025,Telangana,Mulugu,508111,0,1
12/19/2025,Friday,December,2025,Telangana,Nagarkurnool,509209,1,10
12/19/2025,Friday,December,2025,Telangana,Nagarkurnool,509320,1,12
12/19/2025,Friday,December,2025,Telangana,Nagarkurnool,509376,1,0
12/19/2025,Friday,December,2025,Telangana,Nagarkurnool,509385,1,9
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508113,0,2
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508201,3,5
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508211,5,33
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508218,3,6
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508244,2,15
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508245,2,15
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508255,2,18
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508258,3,14
12/19/2025,Friday,December,2025,Telangana,Nalgonda,508355,0,12
12/19/2025,Friday,December,2025,Telangana,Narayanpet,509130,1,6
12/19/2025,Friday,December,2025,Telangana,Narayanpet,509208,6,23
12/19/2025,Friday,December,2025,Telangana,Narayanpet,509409,1,10
12/19/2025,Friday,December,2025,Telangana,Nirmal,504306,0,11
12/19/2025,Friday,December,2025,Telangana,Nirmal,504310,1,28
12/19/2025,Friday,December,2025,Telangana,Nizamabad,503145,2,5
12/19/2025,Friday,December,2025,Telangana,Nizamabad,503185,7,21
12/19/2025,Friday,December,2025,Telangana,Nizamabad,503201,2,2
12/19/2025,Friday,December,2025,Telangana,Nizamabad,503213,0,6
12/19/2025,Friday,December,2025,Telangana,Nizamabad,503230,5,17
12/19/2025,Friday,December,2025,Telangana,Peddapalli,505153,1,1
12/19/2025,Friday,December,2025,Telangana,Peddapalli,505174,0,4
12/19/2025,Friday,December,2025,Telangana,Peddapalli,505186,3,7
12/19/2025,Friday,December,2025,Telangana,Peddapalli,505209,0,1
12/19/2025,Friday,December,2025,Telangana,Peddapalli,505214,0,1
12/19/2025,Friday,December,2025,Telangana,Peddapalli,505416,0,10
12/19/2025,Friday,December,2025,Telangana,Rajanna Sircilla,505305,2,1
12/19/2025,Friday,December,2025,Telangana,Rajanna Sircilla,505528,0,1
12/19/2025,Friday,December,2025,Telangana,Sangareddy,502032,13,66
12/19/2025,Friday,December,2025,Telangana,Sangareddy,502246,0,2
12/19/2025,Friday,December,2025,Telangana,Sangareddy,502269,0,2
12/19/2025,Friday,December,2025,Telangana,Sangareddy,502270,2,7
12/19/2025,Friday,December,2025,Telangana,Sangareddy,502273,1,8
12/19/2025,Friday,December,2025,Telangana,Sangareddy,502318,0,2
12/19/2025,Friday,December,2025,Telangana,Siddipet,502247,2,28
12/19/2025,Friday,December,2025,Telangana,Siddipet,502278,7,45
12/19/2025,Friday,December,2025,Telangana,Siddipet,502310,0,2
12/19/2025,Friday,December,2025,Telangana,Siddipet,502312,2,5
12/19/2025,Friday,December,2025,Telangana,Siddipet,505473,0,9
12/19/2025,Friday,December,2025,Telangana,Siddipet,505530,0,4
12/19/2025,Friday,December,2025,Telangana,Siddipet,506355,0,1
12/19/2025,Friday,December,2025,Telangana,Suryapet,508233,0,18
12/19/2025,Friday,December,2025,Telangana,Suryapet,508234,0,11
12/19/2025,Friday,December,2025,Telangana,Suryapet,508246,2,8
12/19/2025,Friday,December,2025,Telangana,Wanaparthy,509120,2,10
12/19/2025,Friday,December,2025,Telangana,Warangal,506003,1,0
12/19/2025,Friday,December,2025,Telangana,Warangal,506104,0,4
12/19/2025,Friday,December,2025,Telangana,Warangal,506134,1,6
12/19/2025,Friday,December,2025,Telangana,Warangal,506142,0,2
12/19/2025,Friday,December,2025,Telangana,Warangal,506143,0,1
12/19/2025,Friday,December,2025,Telangana,Warangal,506167,1,6
12/19/2025,Friday,December,2025,Telangana,Warangal,506169,2,6
12/19/2025,Friday,December,2025,Telangana,Warangal,506201,1,3
12/19/2025,Friday,December,2025,Telangana,Warangal,506301,0,1
12/19/2025,Friday,December,2025,Telangana,Warangal,506303,0,3
12/19/2025,Friday,December,2025,Telangana,Warangal,506318,0,1
12/19/2025,Friday,December,2025,Telangana,Warangal,506355,0,3
12/19/2025,Friday,December,2025,Telangana,Warangal,506356,1,1
12/19/2025,Friday,December,2025,Telangana,Warangal,506365,0,5
12/19/2025,Friday,December,2025,Telangana,Warangal Rural,506005,0,4
12/19/2025,Friday,December,2025,Telangana,Warangal Rural,506122,1,8
12/19/2025,Friday,December,2025,Telangana,Warangal Rural,506313,1,15
12/19/2025,Friday,December,2025,Telangana,Warangal Rural,506316,0,4
12/19/2025,Friday,December,2025,Telangana,Warangal Rural,506349,0,6
12/19/2025,Friday,December,2025,Telangana,Warangal Rural,506391,0,1
12/19/2025,Friday,December,2025,Telangana,Warangal Urban,505102,0,2
12/19/2025,Friday,December,2025,Telangana,Warangal Urban,506006,0,12
12/19/2025,Friday,December,2025,Telangana,Warangal Urban,506007,1,3
12/19/2025,Friday,December,2025,Telangana,Warangal Urban,506142,0,2
12/19/2025,Friday,December,2025,Telangana,Yadadri,508101,8,24
12/19/2025,Friday,December,2025,Telangana,Yadadri,508111,0,10
12/19/2025,Friday,December,2025,Telangana,Yadadri,508116,3,45
12/19/2025,Friday,December,2025,Telangana,Yadadri,508126,4,17
12/19/2025,Friday,December,2025,Telangana,Yadadri,508252,1,19
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504104,0,2
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504106,1,3
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504110,2,2
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504201,2,7
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504231,1,1
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504299,0,4
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504302,0,4
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504312,0,5
12/20/2025,Saturday,December,2025,Telangana,Adilabad,504313,0,1
12/20/2025,Saturday,December,2025,Telangana,Bhadradri Kothagudem,507123,3,26
12/20/2025,Saturday,December,2025,Telangana,Bhadradri Kothagudem,507301,4,11
12/20/2025,Saturday,December,2025,Telangana,Bhadradri Kothagudem,507316,2,4
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,505122,0,2
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,505498,1,1
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506002,0,1
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506004,0,2
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506006,1,3
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506151,0,1
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506310,0,6
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506342,0,2
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506349,0,1
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506370,0,2
12/20/2025,Saturday,December,2025,Telangana,Hanumakonda,506391,0,3
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500003,4,18
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500004,3,15
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500008,9,48
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500009,2,6
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500013,7,30
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500018,1,33
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500025,0,2
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500045,1,25
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500049,1,6
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500062,3,7
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500067,0,4
12/20/2025,Saturday,December,2025,Telangana,Hyderabad,500072,2,10
12/20/2025,Saturday,December,2025,Telangana,Jagitial,505330,0,2
12/20/2025,Saturday,December,2025,Telangana,Jagitial,505454,1,8
12/20/2025,Saturday,December,2025,Telangana,Jagitial,505526,0,3
12/20/2025,Saturday,December,2025,Telangana,Jagitial,505532,2,9
12/20/2025,Saturday,December,2025,Telangana,Jangoan,506201,0,5
12/20/2025,Saturday,December,2025,Telangana,Jangoan,506224,0,2
12/20/2025,Saturday,December,2025,Telangana,Jayashankar Bhupalpally,506345,0,12
12/20/2025,Saturday,December,2025,Telangana,Jayashankar Bhupalpally,506348,1,9
12/20/2025,Saturday,December,2025,Telangana,Jayashankar Bhupalpally,506356,1,11
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500019,2,22
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500030,5,12
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500037,2,8
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500039,0,12
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500050,5,13
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500051,0,1
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500055,0,8
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500058,3,19
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500070,3,23
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500087,0,2
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500089,3,22
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500091,6,10
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,500092,2,7
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501203,3,4
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501218,7,16
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501501,3,11
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501502,2,8
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501504,0,7
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501505,2,25
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,501508,1,6
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,509228,4,27
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,509321,1,11
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,509339,0,1
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,509357,1,6
12/20/2025,Saturday,December,2025,Telangana,K.v. Rangareddy,509358,0,4
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505001,13,54
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505101,0,2
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505102,1,3
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505162,0,6
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505212,1,1
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505303,1,3
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505304,0,4
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505305,1,3
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505325,0,5
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505405,0,5
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505416,2,5
12/20/2025,Saturday,December,2025,Telangana,Karimnagar,505467,0,10
